zipcode,plus4_code,Count_ICE_Type,Count_PHEV_Type,Count_BEV_Type
90034,6912,27,0,0
90034,6916,1,0,0
90034,6917,3,0,0
90034,6918,3,0,0
90034,6919,3,0,0
90034,6920,1,0,0
90034,6921,10,0,0
90034,6922,3,0,0
90034,6923,6,0,0
90034,6925,7,0,0
90034,6926,3,0,0
90034,6927,2,0,0
90034,6930,6,0,0
90034,6931,3,0,0
90034,6932,3,0,0
90034,6933,6,0,0
90034,6935,3,0,0
90034,6936,1,0,0
90034,6937,6,0,0
90034,6938,6,0,0
90034,6939,4,0,0
90034,6940,3,0,0
90034,6941,3,0,0
90034,6942,6,0,0
90034,6943,1,0,0
90034,6944,3,0,0
90034,6945,3,0,0
90034,6946,2,0,0
90034,6947,8,0,0
90034,6948,1,0,0
90034,6950,2,0,0
90034,6956,1,0,0
90034,6957,2,0,0
90034,6958,3,0,0
90034,6960,7,0,0
90034,6961,3,0,0
90034,6962,5,0,0
90034,6963,3,0,0
90034,6964,1,0,0
90034,6965,3,0,0
90034,6966,3,0,0
90034,6967,6,0,0
90034,6968,1,0,0
90034,6969,1,0,0
90034,6970,8,0,0
90034,6971,10,0,0
90034,6972,7,0,0
90034,6973,1,0,0
90034,6974,4,0,0
90034,6977,6,0,0
90034,6991,5,0,0
90034,6992,3,0,0
90034,6993,3,0,0
90034,6994,3,0,0
90034,6996,1,0,0
90034,6997,1,0,0
90034,6999,13,0,0
90034,7001,11,0,0
90034,7002,10,0,0
90034,7003,6,1,0
90034,7004,15,0,0
90034,7005,6,1,1
90034,7006,22,0,0
90034,7007,16,0,1
90034,7008,21,1,0
90034,7009,1,0,0
90034,7010,5,0,0
90034,7011,10,0,1
90034,7012,15,1,0
90034,7013,7,0,0
90034,7014,7,0,0
90034,7015,4,0,0
90034,7016,1,0,0
90034,7018,1,0,0
90034,7019,1,0,0
90034,7020,1,0,0
90034,7021,4,0,0
90034,7022,1,0,0
90034,7023,3,1,0
90034,7024,6,0,0
90034,7025,4,0,0
90034,7026,7,0,0
90034,7027,4,0,0
90034,7028,3,0,0
90034,7030,6,0,0
90034,7031,3,0,0
90034,7032,3,0,0
90034,7033,3,0,0
90034,7034,1,0,0
90034,7035,3,0,0
90034,7036,3,0,0
90034,7037,15,0,0
90034,7038,1,0,0
90034,7039,6,0,0
90034,7040,3,0,0
90034,7041,3,0,0
90034,7042,1,0,0
90034,7043,6,0,0
90034,7044,8,0,0
90034,7045,3,0,0
90034,7046,3,0,0
90034,7047,3,0,0
90034,7048,2,0,0
90034,7049,6,1,0
90034,7051,4,0,0
90034,7052,6,0,0
90034,7054,5,0,0
90034,7055,1,0,0
90034,7056,3,0,0
90034,7058,3,0,0
90034,7059,1,0,0
90034,7060,1,0,0
90034,7061,3,0,0
90034,7062,1,0,0
90034,7064,3,0,0
90034,7065,1,0,0
90034,7066,3,0,0
90034,7067,3,0,0
90034,7070,6,0,0
90034,7071,1,0,0
90034,7072,6,0,0
90034,7073,4,0,0
90034,7074,3,0,0
90034,7075,3,0,0
90034,7076,3,0,0
90034,7077,4,0,0
90034,7078,3,0,0
90034,7079,3,0,0
90034,7081,2,0,0
90034,7082,6,0,1
90034,7083,4,0,0
90034,7085,6,0,0
90034,7086,1,0,0
90034,7089,1,0,0
90034,7091,1,0,1
90034,7093,7,0,0
90034,7097,5,0,0
90034,7098,3,0,0
90034,7099,1,0,0
90034,7100,17,0,1
90034,7101,6,0,0
90034,7102,9,0,0
90034,7104,11,0,0
90034,7105,14,1,0
90034,7106,2,0,0
90034,7107,1,0,0
90034,7109,2,0,0
90034,7110,1,1,0
90034,7111,1,0,0
90034,7112,7,0,0
90034,7113,4,0,0
90034,7114,1,0,0
90034,7115,6,0,0
90034,7116,6,0,0
90034,7117,3,0,0
90034,7118,1,0,0
90034,7119,3,0,0
90034,7120,6,0,0
90034,7121,6,0,0
90034,7122,8,0,0
90034,7123,7,0,0
90034,7125,1,0,0
90034,7126,4,0,0
90034,7127,7,0,0
90034,7128,1,0,0
90034,7129,3,0,0
90034,7130,2,0,0
90034,7132,3,0,0
90034,7133,3,0,0
90034,7134,3,0,0
90034,7135,15,0,0
90034,7136,3,0,0
90034,7137,3,0,0
90034,7138,6,0,0
90034,7139,4,0,0
90034,7140,4,0,0
90034,7141,2,0,0
90034,7142,7,0,0
90034,7144,6,0,0
90034,7145,4,0,0
90034,7146,3,0,0
90034,7147,3,0,0
90034,7148,3,0,0
90034,7149,4,0,0
90034,7150,3,0,0
90034,7151,1,0,0
90034,7152,3,0,1
90034,7153,3,0,0
90034,7154,1,0,0
90034,7155,5,0,0
90034,7156,1,0,0
90034,7157,3,0,0
90034,7158,10,0,0
90034,7159,3,0,0
90034,7160,15,0,0
90034,7161,6,0,0
90034,7162,3,0,0
90034,7165,3,0,0
90034,7166,3,0,0
90034,7167,6,0,0
90034,7168,1,0,0
90034,7169,6,0,0
90034,7170,3,0,0
90034,7171,3,0,0
90034,7174,1,0,0
90034,7196,1,0,0
90034,7197,3,0,0
90034,7200,2,0,0
90034,7203,1,0,0
90034,7205,3,0,1
90034,7206,1,0,0
90034,7207,1,0,0
90034,7211,4,0,0
90034,7212,6,0,0
90034,7213,3,0,0
90034,7214,1,0,0
90034,7215,6,0,0
90034,7216,1,0,0
90034,7301,5,0,0
90034,7302,1,0,0
90034,7303,3,1,0
90034,7304,5,0,0
90034,7305,1,0,0
90034,7306,4,0,0
90034,7307,7,0,0
90034,7308,9,0,0
90034,7309,3,0,0
90034,7310,3,0,0
90034,7311,1,0,0
90034,7312,3,0,0
90034,7313,3,0,0
90034,7314,3,0,0
90034,7315,1,0,0
90034,7316,3,0,0
90034,7317,3,0,0
90034,7400,1,0,0
90034,7401,1,0,0
90034,7402,3,0,1
90034,7403,5,0,0
90034,7405,3,0,0
90034,7406,6,0,0
90034,7407,5,0,0
90034,7408,3,0,0
90034,7409,3,1,0
90034,7410,3,0,0
90034,7411,3,0,0
90034,7412,3,0,0
90034,7413,3,0,0
90034,7414,8,0,0
90034,7415,1,0,0
90034,7416,3,0,0
90034,7417,3,1,0
90034,7418,6,0,0
90034,7419,10,0,0
90034,7420,1,0,0
90034,7421,1,0,0
90034,7422,7,0,0
90034,7423,3,0,0
90034,7424,1,0,0
90034,7425,3,0,0
90034,7426,4,0,0
90034,7427,4,0,0
90034,7428,3,0,0
90034,7430,3,0,0
90034,7431,3,0,0
90034,7432,3,0,0
90034,7433,3,0,0
90034,7434,1,0,0
90034,7435,1,0,0
90034,7436,6,0,0
90034,7437,1,0,0
90034,7438,1,0,0
90034,7439,3,1,0
90034,7440,3,0,1
90034,7441,3,1,0
90034,7501,1,1,0
90034,7502,3,0,0
90034,7503,10,0,0
90034,7504,1,0,0
90034,7505,9,0,0
90034,7506,1,0,0
90034,7507,3,0,0
90034,7508,1,0,0
90034,7509,3,0,0
90034,7510,3,0,0
90034,7511,1,0,0
90034,7512,2,0,0
90034,7514,2,0,0
90034,7515,6,0,0
90034,7516,3,0,0
90034,7517,6,0,0
90034,7518,3,0,0
90034,7519,6,0,0
90034,7520,6,0,0
90034,7521,10,0,0
90034,7522,3,0,0
90034,7523,3,0,0
90034,7524,1,0,0
90034,7526,3,0,0
90034,7527,3,0,0
90034,7528,3,0,0
90034,7529,3,0,0
90034,7530,3,0,0
90034,7531,3,0,0
90034,7532,3,0,0
90034,7534,6,0,0
90034,7535,1,0,0
90034,7536,1,0,0
90034,7537,1,0,0
90034,7538,6,0,0
90034,7539,5,0,0
90034,7540,1,0,0
90034,7541,1,0,0
90034,7542,3,0,0
90034,7543,3,0,0
90034,7544,6,0,0
90034,7545,3,0,0
90034,7546,3,0,0
90034,7548,3,0,0
90034,7549,3,0,0
90034,7550,4,0,0
90034,7551,1,1,0
90034,7552,6,1,0
90034,7553,3,0,0
90034,7554,1,0,0
90034,7555,3,0,0
90034,7556,7,0,0
90034,7557,1,0,0
90034,7558,3,0,0
90034,7559,3,0,0
90034,7560,3,0,0
90034,7561,3,0,0
90034,7563,1,0,0
90034,7564,3,0,0
90034,7565,3,0,0
90034,7566,3,0,0
90034,7567,1,0,0
90034,7568,3,0,0
90034,7569,1,0,0
90034,7570,1,1,0
90034,7571,6,0,0
90034,7572,3,0,0
90034,7573,3,0,0
90034,7574,1,0,0
90034,7601,12,0,0
90034,7602,7,0,0
90034,7603,1,0,0
90034,7605,3,0,0
90034,7606,2,0,0
90034,7607,6,0,0
90034,7610,1,0,0
90034,7612,7,1,1
90034,7700,4,0,0
90034,7701,5,0,0
90034,7703,3,0,0
90034,7704,3,0,0
90034,7705,3,0,0
90034,7706,1,0,0
90034,7707,1,0,0
90034,7708,3,1,0
90034,7709,1,0,0
90034,7710,2,0,0
90034,7711,3,0,1
90034,7712,1,0,0
90034,7713,1,0,0
90034,7714,4,0,0
90034,7715,6,0,0
90034,7716,2,0,0
90034,7717,3,0,0
90034,7719,1,0,0
90034,7721,1,0,0
90034,7722,3,0,0
90034,7723,3,0,0
90034,7724,3,0,0
90034,7725,1,0,0
90034,7726,2,0,0
90034,7727,3,0,0
90034,7800,1,0,0
90034,7801,3,0,0
90034,7802,6,0,0
90034,7803,3,0,0
90034,7804,6,0,0
90034,7805,3,1,0
90034,7806,6,0,0
90034,7807,3,0,0
90034,7808,6,0,0
90034,7900,2,0,0
90034,7902,3,0,1
90034,7903,3,0,0
90034,7904,3,0,0
90034,7905,1,0,0
90034,7906,3,0,0
90034,7907,1,0,0
90034,7908,3,0,0
90034,7910,6,0,0
90034,7911,1,0,0
90034,7912,3,0,0
90034,8001,3,0,0
90034,8002,1,0,0
90034,8100,3,0,0
90034,8101,4,0,0
90034,8102,7,1,0
90034,8103,3,0,0
90034,8104,7,0,0
90034,8105,3,0,0
90034,8106,3,0,0
90034,8107,1,0,0
90034,8108,4,0,0
90034,8110,7,0,0
90034,8111,3,0,0
90034,8112,1,0,0
90034,8113,1,0,0
90034,8114,2,0,0
90034,8115,3,1,0
90034,8200,1,0,0
90034,8201,3,0,0
90034,8203,3,0,0
90034,8204,1,0,0
90034,8205,3,0,0
90034,8300,1,0,0
90034,8301,3,0,0
90034,8302,1,0,0
90034,8303,9,0,0
90034,8304,3,0,0
90034,8400,1,0,0
90034,8401,1,0,0
90034,8402,3,0,0
90034,8403,1,0,0
90034,8404,3,0,0
90034,8405,3,0,0
90034,8406,3,0,0
90034,8407,1,0,0
90034,8408,1,0,0
90034,8409,1,0,0
90034,8410,1,0,0
90034,8411,1,0,0
90034,8500,3,0,0
90034,8501,3,1,0
90034,8502,3,0,0
90034,8503,1,0,0
90034,8504,1,0,0
90034,8507,3,0,0
90034,8508,3,0,0
90034,8509,3,0,0
90034,8510,3,0,1
90034,8511,1,1,0
90034,8512,3,0,0
90034,8513,1,0,0
90034,8514,3,0,0
90034,8515,3,0,0
90034,8516,3,1,0
90034,8517,3,0,0
90034,8518,3,0,0
90034,8519,5,0,0
90034,8520,6,0,0
90034,8521,3,0,0
90034,8522,3,0,0
90034,8523,3,0,0
90034,8524,1,0,0
90034,8525,5,0,0
90034,8526,3,0,0
90034,8527,9,0,0
90034,8528,4,0,0
90034,8529,3,0,0
90034,8530,1,0,0
90034,8532,3,0,0
90034,8533,3,0,0
90034,8534,1,0,0
90034,8535,3,0,0
90034,8600,3,0,0
90034,8601,3,0,0
90034,8602,3,0,0
90034,8603,6,0,0
90034,8604,6,0,0
90034,8605,4,0,0
90034,8606,3,0,0
90034,8607,9,0,0
90034,8608,3,0,0
90034,8609,2,0,0
90034,8803,5,0,0
90034,8804,2,0,0
90034,8805,4,0,0
90034,8806,1,0,0
90034,8807,3,0,0
90034,8808,1,0,0
90034,8809,6,0,0
90034,8810,3,0,0
90034,8811,1,0,0
90034,8812,3,0,0
90034,8813,1,0,0
90034,8814,3,0,0
90034,8815,1,0,0
90034,8816,1,0,0
90034,8817,1,0,0
90034,8819,1,0,0
90034,8820,1,0,0
90034,8821,1,0,0
90034,8822,3,0,0
90034,8823,1,0,0
90034,8824,1,1,0
90034,8825,2,0,0
90034,8826,10,0,0
90034,8827,6,0,0
90034,8828,1,0,0
90034,8829,4,0,0
90034,8830,3,0,0
90034,8831,3,0,0
90034,8832,1,0,0
90034,8833,5,0,0
90034,8834,1,1,0
90034,8835,3,0,0
90034,8900,3,0,0
90034,8901,1,0,0
90034,8902,3,0,1
90034,8903,6,0,0
90034,8904,3,0,0
90034,8905,3,0,0
90034,8906,3,0,0
90034,8907,1,0,0
90034,8908,1,0,0
90034,8909,1,0,0
90035,8,2,0,0
90035,9,1,0,0
90035,1000,1,0,0
90035,1002,1,0,0
90035,1003,6,0,0
90035,1004,10,1,0
90035,1005,1,0,0
90035,1008,1,0,0
90035,1012,1,0,0
90035,1014,6,0,0
90035,1015,6,1,0
90035,1016,1,0,0
90035,1017,10,0,0
90035,1018,6,0,0
90035,1024,3,0,0
90035,1026,1,0,0
90035,1027,2,0,0
90035,1028,4,0,0
90035,1029,3,0,0
90035,1030,1,0,0
90035,1031,3,0,0
90035,1032,3,0,0
90035,1034,1,0,0
90035,1035,1,0,0
90035,1036,3,0,0
90035,1037,1,0,0
90035,1039,6,0,0
90035,1040,9,0,0
90035,1042,3,0,0
90035,1044,3,0,0
90035,1045,1,0,0
90035,1046,2,0,0
90035,1047,3,0,0
90035,1048,1,1,1
90035,1052,1,0,0
90035,1055,3,0,0
90035,1056,3,1,0
90035,1059,3,0,0
90035,1062,1,1,0
90035,1063,6,0,0
90035,1064,3,0,0
90035,1066,1,0,0
90035,1070,1,0,0
90035,1072,5,0,0
90035,1073,3,0,0
90035,1074,3,0,0
90035,1075,1,0,0
90035,1076,6,0,0
90035,1077,1,0,0
90035,1078,3,0,0
90035,1079,1,0,0
90035,1080,3,0,0
90035,1082,1,0,0
90035,1085,8,0,1
90035,1086,1,0,0
90035,1101,15,1,0
90035,1102,9,0,0
90035,1103,16,0,0
90035,1104,6,0,1
90035,1105,5,0,0
90035,1106,10,1,0
90035,1108,2,0,0
90035,1109,3,0,0
90035,1110,1,1,0
90035,1111,16,0,0
90035,1112,10,1,1
90035,1113,10,0,0
90035,1114,2,0,0
90035,1115,10,0,1
90035,1116,2,0,0
90035,1117,10,0,0
90035,1118,10,0,0
90035,1119,9,0,0
90035,1122,10,0,0
90035,1124,1,0,0
90035,1125,1,0,0
90035,1126,4,0,0
90035,1127,1,0,0
90035,1128,1,0,0
90035,1129,7,0,0
90035,1131,1,0,0
90035,1132,1,0,0
90035,1134,3,0,0
90035,1135,3,0,0
90035,1136,1,0,0
90035,1137,1,0,0
90035,1138,3,0,0
90035,1139,1,0,0
90035,1140,3,0,0
90035,1141,3,0,0
90035,1142,3,0,0
90035,1143,2,0,1
90035,1145,1,0,0
90035,1146,3,0,0
90035,1148,1,0,0
90035,1150,1,0,0
90035,1153,1,0,1
90035,1160,1,0,0
90035,1161,1,0,0
90035,1162,2,0,0
90035,1165,1,0,0
90035,1167,3,0,0
90035,1168,6,0,0
90035,1172,8,0,0
90035,1174,6,1,0
90035,1175,2,0,0
90035,1176,3,0,0
90035,1185,116,0,0
90035,1188,6,0,0
90035,1189,6,0,0
90035,1199,3,0,0
90035,1201,3,0,1
90035,1202,4,0,0
90035,1206,3,0,0
90035,1207,3,0,0
90035,1209,3,0,0
90035,1210,1,0,0
90035,1211,4,0,0
90035,1214,2,0,0
90035,1215,4,0,0
90035,1220,3,0,0
90035,1221,1,0,0
90035,1222,7,0,0
90035,1223,3,0,0
90035,1224,3,0,1
90035,1225,3,0,1
90035,1226,3,0,0
90035,1227,6,0,0
90035,1228,5,0,0
90035,1229,3,0,1
90035,1231,1,0,1
90035,1232,3,0,0
90035,1233,3,0,0
90035,1234,3,0,1
90035,1236,4,0,0
90035,1237,1,0,0
90035,1238,3,0,0
90035,1239,3,0,0
90035,1240,3,0,0
90035,1241,3,0,0
90035,1242,1,0,0
90035,1243,4,0,1
90035,1245,1,0,0
90035,1246,3,0,0
90035,1247,3,0,0
90035,1250,3,0,0
90035,1252,1,0,0
90035,1254,3,0,0
90035,1258,1,0,0
90035,1259,1,0,0
90035,1260,1,0,0
90035,1263,6,0,1
90035,1301,10,0,0
90035,1302,9,0,1
90035,1303,1,0,0
90035,1304,1,0,0
90035,1305,6,1,0
90035,1306,6,0,0
90035,1307,6,0,0
90035,1308,6,0,0
90035,1309,1,0,0
90035,1310,3,0,0
90035,1311,7,0,0
90035,1312,15,1,0
90035,1313,17,0,0
90035,1314,11,0,1
90035,1318,1,0,0
90035,1319,1,0,0
90035,1320,26,0,0
90035,1321,1,0,0
90035,1322,6,0,0
90035,1324,1,0,0
90035,1325,4,0,0
90035,1326,6,0,0
90035,1327,3,0,0
90035,1328,1,0,0
90035,1329,3,0,0
90035,1330,1,0,0
90035,1331,4,1,0
90035,1332,1,0,0
90035,1333,1,3,1
90035,1336,3,0,0
90035,1337,3,0,0
90035,1338,3,0,0
90035,1339,1,0,0
90035,1340,3,0,0
90035,1341,3,0,0
90035,1342,3,0,0
90035,1343,3,1,0
90035,1344,1,0,0
90035,1345,2,0,0
90035,1348,1,0,0
90035,1351,4,0,0
90035,1352,6,0,0
90035,1353,3,0,0
90035,1354,3,0,0
90035,1355,3,0,0
90035,1356,3,0,0
90035,1357,3,0,0
90035,1360,4,1,1
90035,1362,3,0,0
90035,1363,1,0,0
90035,1365,1,0,0
90035,1366,1,0,0
90035,1368,1,0,0
90035,1369,0,1,0
90035,1370,3,0,0
90035,1371,1,0,0
90035,1374,1,0,0
90035,1375,6,0,0
90035,1376,3,0,0
90035,1386,3,0,0
90035,1400,1,0,0
90035,1401,11,0,0
90035,1402,1,0,0
90035,1403,24,0,0
90035,1404,6,0,0
90035,1405,3,0,0
90035,1406,10,1,0
90035,1407,6,0,0
90035,1408,1,0,0
90035,1410,3,0,0
90035,1411,1,0,0
90035,1412,1,0,0
90035,1413,1,0,0
90035,1414,3,0,0
90035,1415,3,0,0
90035,1416,6,0,0
90035,1417,3,0,0
90035,1419,8,0,0
90035,1420,3,0,0
90035,1422,1,0,0
90035,1423,7,0,0
90035,1424,3,0,0
90035,1426,1,0,0
90035,1427,5,0,0
90035,1429,1,0,0
90035,1430,3,0,0
90035,1431,1,0,0
90035,1433,3,0,0
90035,1436,4,0,0
90035,1437,3,0,0
90035,1438,1,0,0
90035,1439,3,0,0
90035,1441,6,0,0
90035,1442,4,0,0
90035,1444,3,0,0
90035,1445,4,0,0
90035,1446,1,0,0
90035,1447,3,0,0
90035,1449,1,0,0
90035,1451,3,0,0
90035,1452,3,0,0
90035,1453,1,0,0
90035,1454,1,0,0
90035,1465,7,0,0
90035,1474,1,0,0
90035,1475,3,0,0
90035,1501,1,0,0
90035,1502,5,0,0
90035,1503,4,0,0
90035,1504,3,0,0
90035,1505,10,0,0
90035,1508,3,0,0
90035,1509,3,0,0
90035,1510,1,0,0
90035,1511,1,0,0
90035,1512,1,0,0
90035,1514,3,0,0
90035,1515,1,0,0
90035,1516,3,0,0
90035,1517,1,0,0
90035,1518,3,0,0
90035,1519,3,0,0
90035,1520,3,0,0
90035,1521,3,0,0
90035,1522,3,0,0
90035,1523,1,0,0
90035,1524,3,0,0
90035,1525,3,0,0
90035,1530,1,0,0
90035,1531,1,0,0
90035,1532,1,0,0
90035,1533,1,0,0
90035,1534,2,0,0
90035,1535,1,0,0
90035,1538,3,0,0
90035,1539,3,0,0
90035,1540,2,0,0
90035,1541,1,0,0
90035,1542,3,0,0
90035,1544,1,0,0
90035,1548,1,0,0
90035,1601,4,0,0
90035,1602,1,1,1
90035,1603,8,0,1
90035,1604,6,1,0
90035,1607,4,0,0
90035,1608,3,0,0
90035,1609,4,0,0
90035,1615,3,0,0
90035,1616,1,0,0
90035,1617,1,0,0
90035,1618,1,0,0
90035,1625,3,0,0
90035,1626,2,0,0
90035,1627,1,0,0
90035,1636,1,2,0
90035,1641,8,0,0
90035,1642,1,0,0
90035,1643,6,0,0
90035,1644,2,0,0
90035,1645,2,0,0
90035,1700,2,0,0
90035,1701,1,0,0
90035,1702,1,0,0
90035,1703,3,0,0
90035,1704,4,0,0
90035,1707,3,0,0
90035,1709,1,0,0
90035,1710,11,0,1
90035,1713,4,0,0
90035,1714,3,0,0
90035,1715,3,0,0
90035,1716,1,0,0
90035,1717,1,0,0
90035,1718,1,0,0
90035,1719,4,0,0
90035,1720,3,0,0
90035,1721,3,0,0
90035,1722,1,0,0
90035,1723,3,0,0
90035,1724,6,0,0
90035,1725,1,0,0
90035,1726,4,0,0
90035,1727,3,0,0
90035,1728,6,0,0
90035,1729,6,0,0
90035,1730,1,0,0
90035,1731,6,0,0
90035,1732,1,0,0
90035,1733,3,0,0
90035,1734,1,0,0
90035,1735,3,0,0
90035,1736,1,0,0
90035,1737,1,0,0
90035,1738,6,0,0
90035,1739,1,0,0
90035,1740,3,0,0
90035,1742,3,0,0
90035,1744,3,0,0
90035,1745,9,0,0
90035,1746,2,0,0
90035,1747,1,0,0
90035,1748,3,1,1
90035,1749,3,1,0
90035,1750,1,0,0
90035,1752,2,0,0
90035,1756,1,0,0
90035,1757,1,0,0
90035,1758,3,0,0
90035,1759,1,0,0
90035,1760,3,0,0
90035,1761,1,0,0
90035,1764,9,1,0
90035,1765,6,0,0
90035,1766,3,0,0
90035,1767,1,0,0
90035,1768,1,0,0
90035,1769,1,0,0
90035,1770,3,0,0
90035,1771,3,0,0
90035,1773,6,0,0
90035,1774,1,0,0
90035,1775,3,0,0
90035,1776,1,0,0
90035,1777,1,1,0
90035,1778,4,0,0
90035,1780,3,0,0
90035,1781,3,1,0
90035,1782,4,0,0
90035,1783,3,0,0
90035,1784,6,1,1
90035,1785,3,0,0
90035,1786,1,1,0
90035,1787,3,0,0
90035,1788,3,0,0
90035,1790,3,0,0
90035,1791,1,0,0
90035,1792,1,0,0
90035,1793,1,1,0
90035,1794,3,0,0
90035,1795,6,0,0
90035,1796,3,0,0
90035,1797,1,0,0
90035,1798,3,0,0
90035,1799,3,0,0
90035,1800,3,0,0
90035,1801,3,0,0
90035,1802,2,0,0
90035,1803,1,0,0
90035,1805,4,0,0
90035,1806,6,0,1
90035,1807,4,0,0
90035,1808,6,1,0
90035,1809,3,0,0
90035,1810,6,0,0
90035,1814,3,0,0
90035,1815,1,0,0
90035,1816,7,0,0
90035,1819,3,1,0
90035,1820,3,0,0
90035,1821,3,0,0
90035,1822,3,0,0
90035,1826,6,0,0
90035,1827,3,1,0
90035,1828,3,0,0
90035,1829,3,0,0
90035,1832,3,0,0
90035,1834,4,0,0
90035,1835,3,1,0
90035,1836,3,0,0
90035,1837,6,0,0
90035,1838,1,0,0
90035,1839,1,0,0
90035,1840,3,0,0
90035,1841,3,0,0
90035,1842,3,0,0
90035,1843,3,0,0
90035,1844,2,0,0
90035,1846,3,0,0
90035,1847,6,0,0
90035,1848,3,0,0
90035,1849,3,0,0
90035,1850,1,0,0
90035,1851,2,0,0
90035,1853,3,0,0
90035,1855,3,0,0
90035,1856,3,0,0
90035,1857,1,0,0
90035,1858,2,0,0
90035,1859,6,0,0
90035,1860,3,0,0
90035,1861,3,0,0
90035,1862,3,0,0
90035,1864,1,0,0
90035,1865,3,0,0
90035,1866,1,0,0
90035,1867,1,0,0
90035,1869,1,0,0
90035,1870,3,0,0
90035,1871,1,0,0
90035,1872,1,0,0
90035,1875,2,0,0
90035,1876,4,0,0
90035,1877,1,0,0
90035,1878,3,0,0
90035,1879,3,0,1
90035,1880,3,0,0
90035,1881,1,0,0
90035,1882,3,0,0
90035,1887,1,0,0
90035,1888,3,0,0
90035,1889,6,0,0
90035,1890,3,0,0
90035,1891,3,0,1
90035,1892,3,0,0
90035,1894,3,0,0
90035,1896,1,0,0
90035,1897,3,0,0
90035,1898,1,0,0
90035,1900,3,1,0
90035,1901,1,0,0
90035,1902,1,0,0
90035,1903,3,0,0
90035,1904,6,0,1
90035,1905,4,0,1
90035,1906,6,0,0
90035,1907,4,0,0
90035,1908,6,1,0
90035,1909,3,0,0
90035,1910,1,0,0
90035,1911,1,0,0
90035,1913,3,0,0
90035,1914,5,0,0
90035,1915,7,0,0
90035,1916,4,0,0
90035,1917,3,0,0
90035,1918,1,0,0
90035,1919,1,0,1
90035,1920,3,0,0
90035,1921,6,0,0
90035,1922,6,0,0
90035,1923,6,0,0
90035,1924,8,0,0
90035,1925,1,0,0
90035,1926,1,0,0
90035,1927,3,0,0
90035,1928,3,0,0
90035,1929,3,0,0
90035,1930,3,0,0
90035,1931,3,1,0
90035,1932,3,0,0
90035,1933,3,0,0
90035,1934,6,0,0
90035,1935,8,0,0
90035,1936,3,0,0
90035,1937,7,0,0
90035,1939,3,0,0
90035,1940,3,0,0
90035,1941,3,0,0
90035,1942,6,0,0
90035,1943,1,0,0
90035,1944,3,0,0
90035,1946,6,0,0
90035,1947,3,0,0
90035,1948,1,0,0
90035,1949,3,0,0
90035,1951,1,1,0
90035,1954,1,0,0
90035,1956,1,0,0
90035,1958,2,0,0
90035,1959,3,0,1
90035,1960,3,0,0
90035,1961,5,0,0
90035,1962,1,0,0
90035,1963,3,1,0
90035,1964,1,0,0
90035,1965,4,0,0
90035,1966,4,0,0
90035,1968,1,0,0
90035,1969,3,0,0
90035,1971,4,0,1
90035,1972,2,0,0
90035,1973,3,0,0
90035,1974,1,0,0
90035,1975,3,0,0
90035,1976,1,0,0
90035,1977,1,0,0
90035,1978,1,0,0
90035,1979,4,1,1
90035,1980,1,0,0
90035,1981,4,0,0
90035,1982,1,0,0
90035,1983,5,0,0
90035,1987,1,0,0
90035,1989,2,0,0
90035,1994,7,0,0
90035,1995,3,0,0
90035,1996,2,0,0
90035,1997,3,0,0
90035,1999,1,0,0
90035,2001,3,0,0
90035,2002,3,0,0
90035,2003,3,0,0
90035,2004,3,0,0
90035,2005,4,0,1
90035,2007,6,0,0
90035,2008,6,0,0
90035,2009,1,0,0
90035,2010,4,0,0
90035,2011,2,0,0
90035,2012,6,0,0
90035,2013,2,0,0
90035,2015,1,0,0
90035,2016,3,0,0
90035,2017,3,0,0
90035,2018,1,0,0
90035,2019,1,1,0
90035,2021,3,0,0
90035,2022,4,0,0
90035,2023,3,0,0
90035,2025,3,0,0
90035,2026,3,0,0
90035,2027,1,0,0
90035,2028,7,0,0
90035,2030,1,0,0
90035,2031,3,0,0
90035,2032,1,0,0
90035,2033,5,0,0
90035,2034,1,0,0
90035,2035,1,0,0
90035,2036,3,0,0
90035,2037,1,0,0
90035,2038,1,0,0
90035,2039,1,0,0
90035,2040,3,0,0
90035,2041,4,0,0
90035,2042,3,0,0
90035,2043,1,1,0
90035,2044,3,0,0
90035,2045,1,0,0
90035,2046,1,0,0
90035,2048,3,0,0
90035,2049,4,0,0
90035,2050,3,0,0
90035,2052,2,0,0
90035,2053,1,0,0
90035,2055,2,0,0
90035,2057,2,0,0
90035,2062,1,0,1
90035,2063,6,0,0
90035,2064,2,0,0
90035,2065,3,1,0
90035,2066,1,0,0
90035,2067,1,0,0
90035,2068,3,0,0
90035,2069,3,1,0
90035,2070,1,0,0
90035,2071,0,1,0
90035,2072,1,0,0
90035,2073,3,0,0
90035,2074,1,0,0
90035,2075,1,0,0
90035,2077,3,0,0
90035,2078,1,0,0
90035,2079,3,0,0
90035,2081,3,1,0
90035,2082,3,0,1
90035,2091,1,0,0
90035,2092,1,0,0
90035,2100,3,0,0
90035,2101,1,0,0
90035,2102,3,0,0
90035,2103,3,0,1
90035,2104,11,0,0
90035,2105,3,0,0
90035,2106,6,0,0
90035,2107,2,0,0
90035,2108,3,0,0
90035,2109,1,0,0
90035,2110,8,0,0
90035,2111,1,0,0
90035,2112,3,0,0
90035,2113,3,0,0
90035,2114,4,0,0
90035,2116,6,0,0
90035,2117,3,0,0
90035,2118,3,2,0
90035,2119,6,0,0
90035,2120,1,0,0
90035,2121,1,1,0
